sae_dim,score
1803,0.0
1806,0.0
1808,0.0
1810,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1821,0.0
1824,0.0
1826,0.0
1828,0.0
1829,0.0
1830,0.0
1833,0.0
1834,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1842,0.0
1843,0.0
1847,0.0
1848,0.0
1849,0.0
1851,0.0
1852,0.0
1854,0.0
1855,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1875,0.0
1878,0.0
1879,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1887,0.0
1888,0.0
1890,0.0
1891,0.0
1893,0.0
1894,0.0
1898,0.0
1900,0.0
1901,0.0
1902,0.0
1904,0.0
1908,0.0
1910,0.0
1912,0.0
1913,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1931,0.0
1932,0.0
1934,0.0
1936,0.0
1937,0.0
1938,0.0
1939,0.0
1942,0.0
1944,0.0
1945,0.0
1950,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1959,0.0
1960,0.0
1963,0.0
1965,0.0
1968,0.0
1970,0.0
1971,0.0
1973,0.0
1975,0.0
1978,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1985,0.0
1986,0.0
1988,0.0
1989,0.0
1990,0.0
1993,0.0
1994,0.0
1995,0.0
1997,0.0
1998,0.0
2000,0.0
2004,0.0
2005,0.0
2008,0.0
2010,0.0
2011,0.0
2016,0.0
2017,0.0
2019,0.0
2020,0.0
2022,0.0
2024,0.0
2025,0.0
2027,0.0
2030,0.0
2033,0.0
2038,0.0
2039,0.0
2040,0.0
2042,0.0
2044,0.0
2045,0.0
2047,0.0
2050,0.0
2052,0.0
2058,0.0
2059,0.0
2061,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2070,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2086,0.0
2088,0.0
2089,0.0
2091,0.0
2092,0.0
2096,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2104,0.0
2105,0.0
2106,0.0
2108,0.0
2113,0.0
2118,0.0
2119,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2127,0.0
2128,0.0
2130,0.0
2132,0.0
2135,0.0
2136,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2147,0.0
2149,0.0
2151,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2167,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2176,0.0
2178,0.0
2180,0.0
2181,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2191,0.0
2192,0.0
2193,0.0
2196,0.0
2198,0.0
2200,0.0
2201,0.0
2203,0.0
2209,0.0
2211,0.0
2215,0.0
2216,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2230,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2242,0.0
2245,0.0
2247,0.0
2248,0.0
2251,0.0
2252,0.0
2254,0.0
2257,0.0
2258,0.0
2261,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.0
2276,0.0
2278,0.0
2279,0.0
2280,0.0
2282,0.0
2283,0.0
2285,0.0
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2294,0.0
2299,0.0
2300,0.0
2301,0.0
2303,0.0
2306,0.0
2309,0.0
2312,0.0
2313,0.0
2316,0.0
2318,0.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2334,0.0
2336,0.0
2337,0.0
2339,0.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2345,0.0
2347,0.0
2348,0.0
2349,0.0
2351,0.0
2353,0.0
2354,0.0
2355,0.0
2357,0.0
2358,0.0
2359,0.0
2362,0.0
2363,0.0
2366,0.0
2367,0.0
2368,0.0
2370,0.0
2372,0.0
2373,0.0
2375,0.0
2376,0.0
2379,0.0
2381,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2390,0.0
2391,0.0
2393,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2401,0.0
2402,0.0
2403,0.0
2407,0.0
2408,0.0
2410,0.0
2411,0.0
2412,0.0
2414,0.0
2416,0.0
2417,0.0
2420,0.0
2422,0.0
2423,0.0
2424,0.0
2426,0.0
2428,0.0
2430,0.0
2432,0.0
2435,0.0
2443,0.0
2444,0.0
2445,0.0
2448,0.0
2449,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2457,0.0
2458,0.0
2459,0.0
2461,0.0
2465,0.0
2468,0.0
2469,0.0
2470,0.0
2474,0.0
2476,0.0
2477,0.0
2478,0.0
2480,0.0
2481,0.0
2482,0.0
2486,0.0
2487,0.0
2491,0.0
2492,0.0
2494,0.0
2495,0.0
2496,0.0
2499,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2507,0.0
2510,0.0
2512,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2526,0.0
2527,0.0
2528,0.0
2530,0.0
2535,0.0
2539,0.0
2542,0.0
2543,0.0
2544,0.0
2546,0.0
2548,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2556,0.0
2557,0.0
2560,0.0
2561,0.0
2563,0.0
2568,0.0
2570,0.0
2571,0.0
2572,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2579,0.0
2580,0.0
2582,0.0
2583,0.0
2586,0.0
2590,0.0
2591,0.0
2593,0.0
2594,0.0
2595,0.0
2598,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2609,0.0
2610,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2620,0.0
2621,0.0
2623,0.0
2625,0.0
2627,0.0
2628,0.0
2630,0.0
2631,0.0
2634,0.0
2636,0.0
2637,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2653,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2663,0.0
2664,0.0
2665,0.0
2667,0.0
2668,0.0
2671,0.0
2673,0.0
2675,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2683,0.0
2684,0.0
2687,0.0
2688,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2704,0.0
2705,0.0
2706,0.0
2709,0.0
2710,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2719,0.0
2722,0.0
2724,0.0
2726,0.0
2727,0.0
2729,0.0
2732,0.0
2736,0.0
2737,0.0
2739,0.0
2741,0.0
2742,0.0
2743,0.0
2744,0.0
2747,0.0
2748,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2758,0.0
2759,0.0
2760,0.0
2768,0.0
2769,0.0
2770,0.0
2773,0.0
2775,0.0
2777,0.0
2781,0.0
2783,0.0
2788,0.0
2791,0.0
2793,0.0
2797,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2805,0.0
2806,0.0
2809,0.0
2811,0.0
2812,0.0
2814,0.0
2815,0.0
2818,0.0
2819,0.0
2820,0.0
2822,0.0
2823,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2832,0.0
2833,0.0
2836,0.0
2839,0.0
2842,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2850,0.0
2851,0.0
2853,0.0
2854,0.0
2855,0.0
2857,0.0
2858,0.0
2862,0.0
2863,0.0
2864,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2874,0.0
2876,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2885,0.0
2886,0.0
2888,0.0
2890,0.0
2896,0.0
2898,0.0
2901,0.0
2903,0.0
2906,0.0
2907,0.0
2908,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2915,0.0
2916,0.0
2918,0.0
2921,0.0
2926,0.0
2927,0.0
2928,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2938,0.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2944,0.0
2945,0.0
2948,0.0
2949,0.0
2951,0.0
2952,0.0
2954,0.0
2955,0.0
2956,0.0
2959,0.0
2960,0.0
2961,0.0
2964,0.0
2965,0.0
2967,0.0
2970,0.0
2971,0.0
2972,0.0
2974,0.0
2977,0.0
2980,0.0
2982,0.0
2983,0.0
2986,0.0
2987,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2994,0.0
2997,0.0
2999,0.0
3000,0.0
3001,0.0
3003,0.0
3004,0.0
3005,0.0
3007,0.0
3008,0.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3030,0.0
3032,0.0
3040,0.0
3041,0.0
3043,0.0
3044,0.0
3045,0.0
3047,0.0
3048,0.0
3049,0.0
3051,0.0
3054,0.0
3056,0.0
3057,0.0
3058,0.0
3061,0.0
3063,0.0
3064,0.0
3066,0.0
3069,0.0
3070,0.0
3075,0.0
3077,0.0
3078,0.0
3079,0.0
3083,0.0
3084,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3092,0.0
3093,0.0
3102,0.0
3104,0.0
3105,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3126,0.0
3127,0.0
3129,0.0
3131,0.0
3132,0.0
3133,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3141,0.0
3142,0.0
3143,0.0
3146,0.0
3148,0.0
3150,0.0
3152,0.0
3153,0.0
3155,0.0
3156,0.0
3158,0.0
3161,0.0
3162,0.0
3166,0.0
3168,0.0
3172,0.0
3173,0.0
3175,0.0
3177,0.0
3179,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3188,0.0
3189,0.0
3191,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3202,0.0
3203,0.0
3204,0.0
3206,0.0
3207,0.0
3214,0.0
3215,0.0
3218,0.0
3220,0.0
3221,0.0
3222,0.0
3224,0.0
3226,0.0
3227,0.0
3228,0.0
3230,0.0
3232,0.0
3233,0.0
3234,0.0
3237,0.0
3239,0.0
3240,0.0
3243,0.0
3244,0.0
3246,0.0
3250,0.0
3251,0.0
3255,0.0
3256,0.0
3257,0.0
3260,0.0
3261,0.0
3265,0.0
3266,0.0
3268,0.0
3270,0.0
3271,0.0
3272,0.0
3274,0.0
3276,0.0
3277,0.0
3278,0.0
3281,0.0
3284,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3293,0.0
3296,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3304,0.0
3306,0.0
3307,0.0
3310,0.0
3311,0.0
3312,0.0
3314,0.0
3315,0.0
3317,0.0
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,0.0
3323,0.0
3325,0.0
3326,0.0
3328,0.0
3333,0.0
3339,0.0
3340,0.0
3341,0.0
3345,0.0
3346,0.0
3348,0.0
3349,0.0
3350,0.0
3351,0.0
3352,0.0
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3361,0.0
3362,0.0
3367,0.0
3368,0.0
3369,0.0
3370,0.0
3372,0.0
3373,0.0
3374,0.0
3375,0.0
3377,0.0
3379,0.0
3381,0.0
3384,0.0
3385,0.0
3389,0.0
3390,0.0
3392,0.0
3394,0.0
3397,0.0
3400,0.0
3405,0.0
3406,0.0
3408,0.0
3409,0.0
3412,0.0
3413,0.0
3417,0.0
3420,0.0
3421,0.0
3422,0.0
3424,0.0
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3433,0.0
3436,0.0
3437,0.0
3440,0.0
3444,0.0
3447,0.0
3449,0.0
3450,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3458,0.0
3459,0.0
3461,0.0
3465,0.0
3468,0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3482,0.0
3483,0.0
3489,0.0
3491,0.0
3492,0.0
3494,0.0
3496,0.0
3497,0.0
3498,0.0
3499,0.0
3501,0.0
3503,0.0
3504,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3518,0.0
3522,0.0
3523,0.0
3524,0.0
3526,0.0
3528,0.0
3530,0.0
3531,0.0
3533,0.0
3534,0.0
3535,0.0
3537,0.0
3538,0.0
3539,0.0
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.0
3548,0.0
3549,0.0
3551,0.0
3554,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3561,0.0
3562,0.0
3573,0.0
3574,0.0
3575,0.0
3577,0.0
3579,0.0
3580,0.0
3583,0.0
3586,0.0
3587,0.0
3588,0.0
3590,0.0
3592,0.0
3593,0.0
3596,0.0
3597,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.0
3609,0.0
3612,0.0
3615,0.0
3617,0.0
3618,0.0
3621,0.0
3623,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3631,0.0
3637,0.0
3638,0.0
3642,0.0
3643,0.0
3644,0.0
3646,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3660,0.0
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.0
3667,0.0
3671,0.0
3672,0.0
3674,0.0
3675,0.0
3678,0.0
3679,0.0
3680,0.0
3684,0.0
3686,0.0
3687,0.0
3688,0.0
3690,0.0
3691,0.0
3692,0.0
3694,0.0
3695,0.0
3696,0.0
3699,0.0
3701,0.0
3702,0.0
3703,0.0
3705,0.0
3706,0.0
3707,0.0
3709,0.0
3711,0.0
3712,0.0
3715,0.0
3716,0.0
3719,0.0
3720,0.0
3725,0.0
3729,0.0
3731,0.0
3734,0.0
3735,0.0
3737,0.0
3739,0.0
3740,0.0
3743,0.0
3744,0.0
3746,0.0
3747,0.0
3748,0.0
3752,0.0
3753,0.0
3754,0.0
3755,0.0
3756,0.0
3759,0.0
3760,0.0
3761,0.0
3762,0.0
3763,0.0
3764,0.0
3765,0.0
3767,0.0
3768,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3776,0.0
3782,0.0
3784,0.0
3787,0.0
3788,0.0
3793,0.0
3794,0.0
3799,0.0
3800,0.0
3801,0.0
3805,0.0
3806,0.0
3807,0.0
3808,0.0
3809,0.0
3810,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3818,0.0
3819,0.0
3821,0.0
3822,0.0
3825,0.0
3831,0.0
3833,0.0
3834,0.0
3835,0.0
3837,0.0
3839,0.0
3840,0.0
3842,0.0
3843,0.0
3845,0.0
3846,0.0
3847,0.0
3850,0.0
3851,0.0
3852,0.0
3853,0.0
3856,0.0
3857,0.0
3858,0.0
3860,0.0
3861,0.0
3863,0.0
3864,0.0
3865,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3873,0.0
3875,0.0
3878,0.0
3879,0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3894,0.0
3896,0.0
3897,0.0
3898,0.0
3899,0.0
3901,0.0
3902,0.0
3903,0.0
3904,0.0
3905,0.0
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3912,0.0
3913,0.0
3914,0.0
3916,0.0
3919,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3931,0.0
3932,0.0
3933,0.0
3935,0.0
3937,0.0
3938,0.0
3939,0.0
3945,0.0
3946,0.0
3948,0.0
3949,0.0
3951,0.0
3952,0.0
3953,0.0
3954,0.0
3957,0.0
3960,0.0
3962,0.0
3963,0.0
3965,0.0
3966,0.0
3968,0.0
3970,0.0
3971,0.0
3972,0.0
3974,0.0
3976,0.0
3980,0.0
3981,0.0
3985,0.0
3987,0.0
3988,0.0
3991,0.0
3992,0.0
3993,0.0
3994,0.0
3997,0.0
3999,0.0
4000,0.0
4005,0.0
4007,0.0
4012,0.0
4015,0.0
4016,0.0
4019,0.0
4020,0.0
4022,0.0
4023,0.0
4024,0.0
4025,0.0
4033,0.0
4035,0.0
4039,0.0
4040,0.0
4041,0.0
4042,0.0
4044,0.0
4045,0.0
4046,0.0
4048,0.0
4049,0.0
4050,0.0
4051,0.0
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4058,0.0
4059,0.0
4063,0.0
4065,0.0
4066,0.0
4067,0.0
4068,0.0
4069,0.0
4070,0.0
4073,0.0
4075,0.0
4077,0.0
4082,0.0
4085,0.0
4087,0.0
4088,0.0
4090,0.0
4092,0.0
4094,0.0
2054,-8.738714302834738e-05
561,-9.000352241050607e-05
3742,-0.00012936479727882307
2015,-0.0001404262721249601
2107,-0.0001466969031477142
3733,-0.00015549103289595203
2233,-0.00015680806971703044
215,-0.00017294873390128683
1242,-0.00021648919734796026
3563,-0.00022771309017964036
860,-0.0002434149166576753
3721,-0.0002512996103434928
624,-0.000279119735563235
2440,-0.00028523871491872854
1359,-0.0003428378200284532
1892,-0.00036555549741510996
401,-0.00038790341220830464
1123,-0.00044645764457132073
55,-0.000504271483836842
2505,-0.0005415675047079562
1171,-0.0005450462905357275
1674,-0.0005450463089005516
795,-0.0005450463163838477
841,-0.0005450463208121981
781,-0.000545046324192994
2212,-0.0005450463275292795
605,-0.0005450463277883413
3331,-0.0005450463322435524
2133,-0.000545046332254881
3347,-0.0005450463340256742
1386,-0.0005450463346324
2206,-0.0005450463350617866
1857,-0.0005450463392871259
1241,-0.0005450463393953523
754,-0.0005450463405531001
145,-0.0005450463418178795
3681,-0.0005450463432014478
2405,-0.0005450463454532576
1223,-0.0005450463491038344
2565,-0.0005450463497727041
2286,-0.0005450463525639368
3589,-0.0005450463570865357
2841,-0.0005450463695059193
637,-0.0005692813241712663
4071,-0.000571095738274961
68,-0.0005813936764817985
1221,-0.0005987798798429342
3780,-0.0006230508261547063
1589,-0.0006381118011077279
3862,-0.0006457255859035354
1060,-0.0006457258586496526
4009,-0.0006483611182622792
3060,-0.0006567023344393034
3866,-0.0006623860911426816
487,-0.0006623860977200735
3432,-0.0006623860987909215
2256,-0.0006623860990286435
2569,-0.0006623860993548776
3718,-0.0006623860998684354
3775,-0.0006623861007360797
2622,-0.0006623861062385188
2293,-0.0006623861099031446
95,-0.0006623861120949518
1992,-0.000662386115123615
2996,-0.0006623861152193307
1509,-0.0006623861176819553
1639,-0.0006623861182354863
81,-0.0006623861184965558
381,-0.00066238612040482
1254,-0.0006623861209757645
2472,-0.0006623861214396102
3769,-0.0006623861214962355
2460,-0.0006623861222005195
830,-0.0006623861277500516
573,-0.0006623861293646162
801,-0.000662386129650288
2566,-0.0006623861321962299
1066,-0.0006623861328374953
3803,-0.0006623861335090332
351,-0.0006623861340284221
3074,-0.000662386134661313
2635,-0.0006623861374466893
3443,-0.0006623861389782584
3611,-0.0006623861398005699
3982,-0.0006623861408266701
3841,-0.0006623861421071027
1108,-0.0006623861444807397
1907,-0.0006623861457417733
1095,-0.0006623861483454518
242,-0.0006623861556431793
1624,-0.0006623861557688609
2404,-0.0006623861615531389
182,-0.0006623861689656153
479,-0.0006623861730255158
3657,-0.0006623861820948814
1654,-0.0006931109935435919
2456,-0.0007086927624456809
2892,-0.0007236340344343993
1873,-0.0007318065166582649
3923,-0.0007371955501180483
857,-0.0007402496609840774
485,-0.0007547591456524318
245,-0.0007620628294479933
902,-0.0007668224640387449
1896,-0.0007704110906908588
1065,-0.0007717354355473419
2904,-0.0008059403317803469
2795,-0.0008206432238356681
2804,-0.0008262095931546206
434,-0.000832949687367576
1769,-0.0008330804723924016
1746,-0.0008330804920830682
2559,-0.0008330805080368143
883,-0.0008330805221003437
1604,-0.0008330805339006247
216,-0.0008330805712964122
3332,-0.000837239274205815
121,-0.0008480959661197494
2764,-0.0008537498695262486
3682,-0.0008537498802361909
629,-0.0008537499275862229
1445,-0.0008669093952772193
1204,-0.0008669094227160958
2782,-0.0008669094256045369
238,-0.0008669094348601403
3149,-0.0008669094556466643
655,-0.0008669094656040059
3130,-0.0008669094847870795
2161,-0.0008685599523503189
626,-0.0008858491343251264
1371,-0.0008937653294736192
2244,-0.0008937653416837201
2735,-0.0008937653487903342
3502,-0.0008937653672328936
398,-0.0008937653698764908
3112,-0.0008937653808707036
3700,-0.0008937653810233434
1129,-0.0008937653827812999
46,-0.0008937653849534219
3401,-0.0008937653975944209
4072,-0.0008937653986568417
1414,-0.0008937654016800382
1595,-0.0008937654018285546
2532,-0.000893765405778722
723,-0.0008937654086249845
175,-0.0008937654142112332
3639,-0.0008937654337937054
2049,-0.0008937654346945074
3867,-0.0009260464566511888
580,-0.0009284839070642426
3100,-0.0009294008156593188
3101,-0.0009321067934625039
136,-0.0009339174676119113
4002,-0.0009339323509359418
3470,-0.0009349688314890888
3435,-0.0009351159915028642
2696,-0.0009353926906955822
2517,-0.0009358324044239058
3015,-0.0009367395323694508
2330,-0.0009367471237140398
3113,-0.0009368132927702064
2484,-0.0009369081279858463
2995,-0.0009377790385031528
3874,-0.0009378145611175898
1805,-0.0009379151065552045
2255,-0.0009381380451445992
3205,-0.0009381936758547184
1858,-0.0009403396852840029
3789,-0.000942035808984651
3273,-0.0009421185128381959
1897,-0.0009426557686559461
1240,-0.0009460613766834792
2447,-0.0009702591890093781
2766,-0.0009760002054176298
3989,-0.000982909841342158
3410,-0.001013491743601503
2325,-0.001034670004701551
210,-0.0010377860993576124
1570,-0.0010407632167951752
3094,-0.0010560735842114607
2567,-0.0010560735881692141
4074,-0.0010560736309153027
2723,-0.0010560736337691364
1084,-0.0010560736415623235
3036,-0.001056073652166634
3380,-0.001056073691805072
938,-0.001056073702539921
918,-0.0010560737038929442
3216,-0.001059680878266071
2984,-0.001083162198754906
2087,-0.0010942360528182968
823,-0.0011087861641883591
1999,-0.0011112331508519608
1348,-0.0011298926799194584
3171,-0.0011333123596157675
1663,-0.0011350606894258207
1732,-0.001137513919855451
362,-0.0011396996261005383
551,-0.0011444325752945107
2406,-0.0011495356018196507
2374,-0.0011495716909126282
405,-0.0011498756713371997
2268,-0.0011506212405199396
1615,-0.0011558348382705536
1886,-0.0011558348507850424
2596,-0.0011558348525656378
2917,-0.001155834858966557
986,-0.0011558348721245199
4064,-0.0011558348732341314
1494,-0.0011558348738285409
1140,-0.0011558348781677008
3630,-0.0011558348784132617
1401,-0.001155834879093827
80,-0.0011558348807149154
2859,-0.0011558348848818717
1442,-0.001155834897691334
1650,-0.0011558349024526759
2194,-0.001155834903802445
3295,-0.0011558349264498044
1767,-0.0011558349409459864
815,-0.00115583494824408
3698,-0.0011603381359452482
680,-0.0011627528215459512
2259,-0.0011695235163568614
3031,-0.0011953174111576093
539,-0.0012039405949133223
724,-0.0012206011833205887
1763,-0.0012267955444159786
484,-0.0012278895517956942
2413,-0.0012279300921700885
3376,-0.0012283570603678037
725,-0.0012283685211196924
703,-0.001230040820816799
2537,-0.0012305250913145476
3231,-0.0012322319552181779
492,-0.0012880719181864446
792,-0.0012935625823177726
4057,-0.0013179043574197643
2618,-0.0013179044099285821
4008,-0.0013179044810241913
1606,-0.0013230056428201493
2817,-0.0013234147966101931
696,-0.0013271097992039232
3140,-0.0013271099074303081
3193,-0.001327110013694529
3791,-0.001328820431723355
2508,-0.0013299058401402128
2762,-0.001330729799145937
964,-0.0013318281143105783
1966,-0.0013341007103922415
3911,-0.00133639622533165
2350,-0.0013493355499397614
2392,-0.0013525511109595974
137,-0.0013591273726876942
3423,-0.0013632994411746202
2887,-0.0013632994490803813
2421,-0.0013632994599823212
1218,-0.0013632994609668646
2661,-0.001363299464486315
546,-0.0013632994656031683
48,-0.0013632994774764623
2549,-0.0013632994847517868
1588,-0.0013632994850993388
537,-0.0013632994940404339
4010,-0.0013632995026565458
572,-0.001363299503691768
1416,-0.0013632995048420476
2093,-0.0013632995182109844
2080,-0.001363299521346773
2745,-0.0013632995226357007
2852,-0.001363299524864961
2490,-0.0013632995255304843
2003,-0.0013632995305220242
1924,-0.0013632995409711037
3917,-0.0013632995668408337
3783,-0.0013729331101610678
961,-0.00139150460586055
3958,-0.0013930157437938991
2746,-0.0013981013876084986
369,-0.001411955808025622
1895,-0.001421875667221946
2837,-0.001441634775571836
2208,-0.0014583169857475878
283,-0.0014631159802055529
3236,-0.0014779572951950331
2207,-0.0014799024061748836
913,-0.0014804555352213968
1881,-0.001481806787821323
4032,-0.0014943476830240607
4013,-0.0014958803072148941
2442,-0.0014966035068764208
3915,-0.0014978989709002206
3779,-0.0014995837776076368
3414,-0.00150292483285768
1451,-0.0015029248491418323
3967,-0.001502924864167386
3418,-0.0015029248724988406
3620,-0.0015029248729281934
1397,-0.0015029248860154714
2962,-0.0015029249193029518
1641,-0.0015029249220461205
1943,-0.0015029249325363338
2036,-0.0015029249374578168
2069,-0.0015029249379044504
303,-0.001502924948751567
2765,-0.0015029249501000142
2555,-0.0015029250025741223
3046,-0.0015177589053879204
2660,-0.0015198548565430242
2810,-0.0015356265598637229
3656,-0.0015384737744646116
1352,-0.0015490550398206094
3785,-0.0015522418325704162
2895,-0.0015561515604028
1512,-0.0015561515611932908
3738,-0.0015572659922596299
1823,-0.0015574158375104125
1206,-0.0015581370308257081
3576,-0.001569934693290761
1914,-0.0015804554693868594
2771,-0.0015813511487710351
246,-0.0015815897225615358
112,-0.0015998617311098555
1183,-0.0016196247867530178
2110,-0.001624560195024654
446,-0.0016288011143979816
1016,-0.0016294752084908938
1381,-0.0016304537779794153
3042,-0.0016308794867593585
2324,-0.0016311163727590777
817,-0.0016365565728175568
4021,-0.0016386509768098478
4031,-0.0016430831700587365
3529,-0.0016740371189931129
4080,-0.0016793161950148555
757,-0.0016836680779095232
3335,-0.0016951194317743352
2899,-0.0017024333796860861
3098,-0.0017053637426765605
1657,-0.001707499719999056
1142,-0.001707499764333604
3895,-0.0017074997822678975
3308,-0.0017074997849786371
3610,-0.0017179626934621095
2626,-0.0017184597815096789
3451,-0.0017184598364291454
893,-0.0017223164386201578
909,-0.0017327715787457429
2925,-0.0017334196469477514
330,-0.0017571077269898751
1301,-0.0017663524870305764
1807,-0.0017735144830526245
3386,-0.0017738577818167014
3505,-0.0018056571286171666
2227,-0.0018065876100838436
419,-0.0018076630470231282
809,-0.0018165172152084096
2638,-0.0018182209950051015
2214,-0.0018197695228685576
1635,-0.0018230828141084262
